2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [12246 8/11/2005 11:07:54 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,221,Kooyong,4224,Kew,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,17,0.5
VIC,221,Kooyong,4224,Kew,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,502,3.07
VIC,221,Kooyong,4224,Kew,14282,GEORGIOU,Petro,3,#,LP,Liberal,1558,-0.33
VIC,221,Kooyong,4224,Kew,14832,LAIDLER,John,4,,FFP,Family First,49,1.43
VIC,221,Kooyong,4224,Kew,15167,DETTMAN,Mary,5,,DEM,Democrats,86,-7.25
VIC,221,Kooyong,4224,Kew,14676,WILSON,Tom,6,,ALP,Australian Labor Party,1215,2.59
VIC,221,Kooyong,4224,Kew,999,Informal,Informal,999,,,Informal,122,0.15
VIC,221,Kooyong,4225,Kew East,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,8,0.56
VIC,221,Kooyong,4225,Kew East,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,189,3.9
VIC,221,Kooyong,4225,Kew East,14282,GEORGIOU,Petro,3,#,LP,Liberal,683,-1.5
VIC,221,Kooyong,4225,Kew East,14832,LAIDLER,John,4,,FFP,Family First,18,1.26
VIC,221,Kooyong,4225,Kew East,15167,DETTMAN,Mary,5,,DEM,Democrats,20,-6.94
VIC,221,Kooyong,4225,Kew East,14676,WILSON,Tom,6,,ALP,Australian Labor Party,508,2.71
VIC,221,Kooyong,4225,Kew East,999,Informal,Informal,999,,,Informal,48,0.72
VIC,221,Kooyong,4226,Kew North,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,16,0.71
VIC,221,Kooyong,4226,Kew North,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,291,1.01
VIC,221,Kooyong,4226,Kew North,14282,GEORGIOU,Petro,3,#,LP,Liberal,1067,-1.54
VIC,221,Kooyong,4226,Kew North,14832,LAIDLER,John,4,,FFP,Family First,23,1.02
VIC,221,Kooyong,4226,Kew North,15167,DETTMAN,Mary,5,,DEM,Democrats,55,-4.93
VIC,221,Kooyong,4226,Kew North,14676,WILSON,Tom,6,,ALP,Australian Labor Party,805,3.74
VIC,221,Kooyong,4226,Kew North,999,Informal,Informal,999,,,Informal,82,0.77
VIC,221,Kooyong,4228,Kew South,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,14,0.59
VIC,221,Kooyong,4228,Kew South,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,349,1.94
VIC,221,Kooyong,4228,Kew South,14282,GEORGIOU,Petro,3,#,LP,Liberal,1339,2.42
VIC,221,Kooyong,4228,Kew South,14832,LAIDLER,John,4,,FFP,Family First,24,1.01
VIC,221,Kooyong,4228,Kew South,15167,DETTMAN,Mary,5,,DEM,Democrats,57,-5.94
VIC,221,Kooyong,4228,Kew South,14676,WILSON,Tom,6,,ALP,Australian Labor Party,582,-0.02
VIC,221,Kooyong,4228,Kew South,999,Informal,Informal,999,,,Informal,65,0.23
VIC,221,Kooyong,32021,Melbourne (Kooyong),14523,REED,Andrew,1,,CEC,Citizens Electoral Council,3,1.92
VIC,221,Kooyong,32021,Melbourne (Kooyong),15013,CAMPBELL,Peter,2,,GRN,Australian Greens,34,5.72
VIC,221,Kooyong,32021,Melbourne (Kooyong),14282,GEORGIOU,Petro,3,#,LP,Liberal,59,-5.63
VIC,221,Kooyong,32021,Melbourne (Kooyong),14832,LAIDLER,John,4,,FFP,Family First,3,1.92
VIC,221,Kooyong,32021,Melbourne (Kooyong),15167,DETTMAN,Mary,5,,DEM,Democrats,3,-9.39
VIC,221,Kooyong,32021,Melbourne (Kooyong),14676,WILSON,Tom,6,,ALP,Australian Labor Party,54,5.45
VIC,221,Kooyong,32021,Melbourne (Kooyong),999,Informal,Informal,999,,,Informal,4,-2.05
VIC,221,Kooyong,31749,Special Hospital Team 1,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,2,0.93
VIC,221,Kooyong,31749,Special Hospital Team 1,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,6,-0.78
VIC,221,Kooyong,31749,Special Hospital Team 1,14282,GEORGIOU,Petro,3,#,LP,Liberal,141,-2.72
VIC,221,Kooyong,31749,Special Hospital Team 1,14832,LAIDLER,John,4,,FFP,Family First,1,0.46
VIC,221,Kooyong,31749,Special Hospital Team 1,15167,DETTMAN,Mary,5,,DEM,Democrats,1,-1.76
VIC,221,Kooyong,31749,Special Hospital Team 1,14676,WILSON,Tom,6,,ALP,Australian Labor Party,65,3.87
VIC,221,Kooyong,31749,Special Hospital Team 1,999,Informal,Informal,999,,,Informal,7,1.39
VIC,221,Kooyong,31751,Special Hospital Team 2,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,2,1.27
VIC,221,Kooyong,31751,Special Hospital Team 2,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,3,-2.05
VIC,221,Kooyong,31751,Special Hospital Team 2,14282,GEORGIOU,Petro,3,#,LP,Liberal,105,-1.34
VIC,221,Kooyong,31751,Special Hospital Team 2,14832,LAIDLER,John,4,,FFP,Family First,0,0
VIC,221,Kooyong,31751,Special Hospital Team 2,15167,DETTMAN,Mary,5,,DEM,Democrats,3,-0.36
VIC,221,Kooyong,31751,Special Hospital Team 2,14676,WILSON,Tom,6,,ALP,Australian Labor Party,45,2.49
VIC,221,Kooyong,31751,Special Hospital Team 2,999,Informal,Informal,999,,,Informal,11,4.84
VIC,221,Kooyong,31752,Special Hospital Team 3,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,2,1.23
VIC,221,Kooyong,31752,Special Hospital Team 3,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,8,1.3
VIC,221,Kooyong,31752,Special Hospital Team 3,14282,GEORGIOU,Petro,3,#,LP,Liberal,118,4.96
VIC,221,Kooyong,31752,Special Hospital Team 3,14832,LAIDLER,John,4,,FFP,Family First,1,0.62
VIC,221,Kooyong,31752,Special Hospital Team 3,15167,DETTMAN,Mary,5,,DEM,Democrats,1,-1.8
VIC,221,Kooyong,31752,Special Hospital Team 3,14676,WILSON,Tom,6,,ALP,Australian Labor Party,32,-6.31
VIC,221,Kooyong,31752,Special Hospital Team 3,999,Informal,Informal,999,,,Informal,3,0.03
VIC,221,Kooyong,4229,Studley Park,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,7,0.46
VIC,221,Kooyong,4229,Studley Park,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,176,1.72
VIC,221,Kooyong,4229,Studley Park,14282,GEORGIOU,Petro,3,#,LP,Liberal,895,-2.17
VIC,221,Kooyong,4229,Studley Park,14832,LAIDLER,John,4,,FFP,Family First,14,0.93
VIC,221,Kooyong,4229,Studley Park,15167,DETTMAN,Mary,5,,DEM,Democrats,23,-5.46
VIC,221,Kooyong,4229,Studley Park,14676,WILSON,Tom,6,,ALP,Australian Labor Party,393,4.52
VIC,221,Kooyong,4229,Studley Park,999,Informal,Informal,999,,,Informal,37,0.41
VIC,221,Kooyong,4230,Surrey Hills West,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,7,0.48
VIC,221,Kooyong,4230,Surrey Hills West,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,219,1.69
VIC,221,Kooyong,4230,Surrey Hills West,14282,GEORGIOU,Petro,3,#,LP,Liberal,762,-0.63
VIC,221,Kooyong,4230,Surrey Hills West,14832,LAIDLER,John,4,,FFP,Family First,22,1.51
VIC,221,Kooyong,4230,Surrey Hills West,15167,DETTMAN,Mary,5,,DEM,Democrats,30,-5.97
VIC,221,Kooyong,4230,Surrey Hills West,14676,WILSON,Tom,6,,ALP,Australian Labor Party,413,2.9
VIC,221,Kooyong,4230,Surrey Hills West,999,Informal,Informal,999,,,Informal,30,-0.38
VIC,221,Kooyong,3948,Willison,14523,REED,Andrew,1,,CEC,Citizens Electoral Council,5,0.45
VIC,221,Kooyong,3948,Willison,15013,CAMPBELL,Peter,2,,GRN,Australian Greens,127,3.34
VIC,221,Kooyong,3948,Willison,14282,GEORGIOU,Petro,3,#,LP,Liberal,630,-2.93
VIC,221,Kooyong,3948,Willison,14832,LAIDLER,John,4,,FFP,Family First,11,1
VIC,221,Kooyong,3948,Willison,15167,DETTMAN,Mary,5,,DEM,Democrats,19,-4.5
VIC,221,Kooyong,3948,Willison,14676,WILSON,Tom,6,,ALP,Australian Labor Party,310,2.64
VIC,221,Kooyong,3948,Willison,999,Informal,Informal,999,,,Informal,26,0.29
VIC,223,La Trobe,2943,Bayswater East,15023,SMITH,Craig,1,,GRN,Australian Greens,51,2.21
VIC,223,La Trobe,2943,Bayswater East,15131,HOLLAND,Tony,2,,DEM,Democrats,5,-6.66
VIC,223,La Trobe,2943,Bayswater East,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,281,-0.45
VIC,223,La Trobe,2943,Bayswater East,6850,DEAN,Frank,4,,IND,Independent,10,0.85
VIC,223,La Trobe,2943,Bayswater East,14224,WOOD,Jason,5,#,LP,Liberal,371,5.06
VIC,223,La Trobe,2943,Bayswater East,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,1,0.13
VIC,223,La Trobe,2943,Bayswater East,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),3,-1.68
VIC,223,La Trobe,2943,Bayswater East,14786,BRIDGES,Darryl,8,,FFP,Family First,22,2.96
VIC,223,La Trobe,2943,Bayswater East,999,Informal,Informal,999,,,Informal,32,0.7
VIC,223,La Trobe,4267,Beaconsfield,15023,SMITH,Craig,1,,GRN,Australian Greens,118,-0.71
VIC,223,La Trobe,4267,Beaconsfield,15131,HOLLAND,Tony,2,,DEM,Democrats,26,-5.73
VIC,223,La Trobe,4267,Beaconsfield,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,695,-0.15
VIC,223,La Trobe,4267,Beaconsfield,6850,DEAN,Frank,4,,IND,Independent,23,0.18
VIC,223,La Trobe,4267,Beaconsfield,14224,WOOD,Jason,5,#,LP,Liberal,1545,6.94
VIC,223,La Trobe,4267,Beaconsfield,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,0,0
VIC,223,La Trobe,4267,Beaconsfield,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),16,-0.74
VIC,223,La Trobe,4267,Beaconsfield,14786,BRIDGES,Darryl,8,,FFP,Family First,60,2.42
VIC,223,La Trobe,4267,Beaconsfield,999,Informal,Informal,999,,,Informal,72,-1.85
VIC,223,La Trobe,4268,Beaconsfield Upper,15023,SMITH,Craig,1,,GRN,Australian Greens,152,2.67
VIC,223,La Trobe,4268,Beaconsfield Upper,15131,HOLLAND,Tony,2,,DEM,Democrats,10,-6.69
VIC,223,La Trobe,4268,Beaconsfield Upper,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,394,0.42
VIC,223,La Trobe,4268,Beaconsfield Upper,6850,DEAN,Frank,4,,IND,Independent,8,0.2
VIC,223,La Trobe,4268,Beaconsfield Upper,14224,WOOD,Jason,5,#,LP,Liberal,974,2.92
VIC,223,La Trobe,4268,Beaconsfield Upper,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,2,0.13
VIC,223,La Trobe,4268,Beaconsfield Upper,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),3,-0.48
VIC,223,La Trobe,4268,Beaconsfield Upper,14786,BRIDGES,Darryl,8,,FFP,Family First,46,2.89
VIC,223,La Trobe,4268,Beaconsfield Upper,999,Informal,Informal,999,,,Informal,49,-0.23
VIC,223,La Trobe,4269,Belgrave,15023,SMITH,Craig,1,,GRN,Australian Greens,221,3.49
VIC,223,La Trobe,4269,Belgrave,15131,HOLLAND,Tony,2,,DEM,Democrats,18,-8.39
VIC,223,La Trobe,4269,Belgrave,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,467,1.85
VIC,223,La Trobe,4269,Belgrave,6850,DEAN,Frank,4,,IND,Independent,14,0.69
VIC,223,La Trobe,4269,Belgrave,14224,WOOD,Jason,5,#,LP,Liberal,423,3.87
VIC,223,La Trobe,4269,Belgrave,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,4,0.34
VIC,223,La Trobe,4269,Belgrave,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),8,-1.04
VIC,223,La Trobe,4269,Belgrave,14786,BRIDGES,Darryl,8,,FFP,Family First,26,2.2
VIC,223,La Trobe,4269,Belgrave,999,Informal,Informal,999,,,Informal,59,1.36
VIC,223,La Trobe,4270,Belgrave South,15023,SMITH,Craig,1,,GRN,Australian Greens,247,2.28
VIC,223,La Trobe,4270,Belgrave South,15131,HOLLAND,Tony,2,,DEM,Democrats,31,-7.28
VIC,223,La Trobe,4270,Belgrave South,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,707,0.29
VIC,223,La Trobe,4270,Belgrave South,6850,DEAN,Frank,4,,IND,Independent,16,0.56
VIC,223,La Trobe,4270,Belgrave South,14224,WOOD,Jason,5,#,LP,Liberal,1054,4.17
VIC,223,La Trobe,4270,Belgrave South,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,1,0.05
VIC,223,La Trobe,4270,Belgrave South,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),18,-0.91
VIC,223,La Trobe,4270,Belgrave South,14786,BRIDGES,Darryl,8,,FFP,Family First,68,3.17
VIC,223,La Trobe,4270,Belgrave South,999,Informal,Informal,999,,,Informal,83,-0.56
VIC,223,La Trobe,4271,Berwick,15023,SMITH,Craig,1,,GRN,Australian Greens,173,1.95
VIC,223,La Trobe,4271,Berwick,15131,HOLLAND,Tony,2,,DEM,Democrats,19,-5.89
VIC,223,La Trobe,4271,Berwick,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,747,1.14
VIC,223,La Trobe,4271,Berwick,6850,DEAN,Frank,4,,IND,Independent,18,0.34
VIC,223,La Trobe,4271,Berwick,14224,WOOD,Jason,5,#,LP,Liberal,1917,2.42
VIC,223,La Trobe,4271,Berwick,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,7,0.24
VIC,223,La Trobe,4271,Berwick,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),20,-0.09
VIC,223,La Trobe,4271,Berwick,14786,BRIDGES,Darryl,8,,FFP,Family First,39,1.33
VIC,223,La Trobe,4271,Berwick,999,Informal,Informal,999,,,Informal,86,-1.03
VIC,223,La Trobe,31057,Berwick Lodge,15023,SMITH,Craig,1,,GRN,Australian Greens,139,2.59
VIC,223,La Trobe,31057,Berwick Lodge,15131,HOLLAND,Tony,2,,DEM,Democrats,15,-6.29
VIC,223,La Trobe,31057,Berwick Lodge,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,887,-2.27
VIC,223,La Trobe,31057,Berwick Lodge,6850,DEAN,Frank,4,,IND,Independent,27,0.64
VIC,223,La Trobe,31057,Berwick Lodge,14224,WOOD,Jason,5,#,LP,Liberal,1443,5.06
VIC,223,La Trobe,31057,Berwick Lodge,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,0,0
VIC,223,La Trobe,31057,Berwick Lodge,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),30,-0.46
VIC,223,La Trobe,31057,Berwick Lodge,14786,BRIDGES,Darryl,8,,FFP,Family First,66,2.53
VIC,223,La Trobe,31057,Berwick Lodge,999,Informal,Informal,999,,,Informal,122,-0.5
VIC,223,La Trobe,11651,Berwick South,15023,SMITH,Craig,1,,GRN,Australian Greens,143,1.9
VIC,223,La Trobe,11651,Berwick South,15131,HOLLAND,Tony,2,,DEM,Democrats,33,-7.13
VIC,223,La Trobe,11651,Berwick South,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,901,-0.79
VIC,223,La Trobe,11651,Berwick South,6850,DEAN,Frank,4,,IND,Independent,11,-0.09
VIC,223,La Trobe,11651,Berwick South,14224,WOOD,Jason,5,#,LP,Liberal,1607,5.56
VIC,223,La Trobe,11651,Berwick South,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,4,0.14
VIC,223,La Trobe,11651,Berwick South,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),10,-1.04
VIC,223,La Trobe,11651,Berwick South,14786,BRIDGES,Darryl,8,,FFP,Family First,99,3.53
VIC,223,La Trobe,11651,Berwick South,999,Informal,Informal,999,,,Informal,124,0.24
VIC,223,La Trobe,2948,Boronia,15023,SMITH,Craig,1,,GRN,Australian Greens,175,2.87
VIC,223,La Trobe,2948,Boronia,15131,HOLLAND,Tony,2,,DEM,Democrats,52,-5.96
VIC,223,La Trobe,2948,Boronia,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,872,-0.6
VIC,223,La Trobe,2948,Boronia,6850,DEAN,Frank,4,,IND,Independent,22,0.76
VIC,223,La Trobe,2948,Boronia,14224,WOOD,Jason,5,#,LP,Liberal,1019,3.87
VIC,223,La Trobe,2948,Boronia,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,4,0.18
VIC,223,La Trobe,2948,Boronia,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),7,-0.85
VIC,223,La Trobe,2948,Boronia,14786,BRIDGES,Darryl,8,,FFP,Family First,42,1.92
VIC,223,La Trobe,2948,Boronia,999,Informal,Informal,999,,,Informal,114,0.65
VIC,223,La Trobe,4272,Boronia Central,15023,SMITH,Craig,1,,GRN,Australian Greens,157,2.14
VIC,223,La Trobe,4272,Boronia Central,15131,HOLLAND,Tony,2,,DEM,Democrats,22,-4.9
VIC,223,La Trobe,4272,Boronia Central,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,595,-1.93
VIC,223,La Trobe,4272,Boronia Central,6850,DEAN,Frank,4,,IND,Independent,12,0.58
VIC,223,La Trobe,4272,Boronia Central,14224,WOOD,Jason,5,#,LP,Liberal,775,3.84
VIC,223,La Trobe,4272,Boronia Central,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,4,0.25
VIC,223,La Trobe,4272,Boronia Central,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),14,-0.17
VIC,223,La Trobe,4272,Boronia Central,14786,BRIDGES,Darryl,8,,FFP,Family First,48,2.95
VIC,223,La Trobe,4272,Boronia Central,999,Informal,Informal,999,,,Informal,69,-0.31
VIC,223,La Trobe,4273,Boronia East,15023,SMITH,Craig,1,,GRN,Australian Greens,99,4.46
VIC,223,La Trobe,4273,Boronia East,15131,HOLLAND,Tony,2,,DEM,Democrats,18,-5.66
VIC,223,La Trobe,4273,Boronia East,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,332,-2.96
VIC,223,La Trobe,4273,Boronia East,6850,DEAN,Frank,4,,IND,Independent,10,0.66
VIC,223,La Trobe,4273,Boronia East,14224,WOOD,Jason,5,#,LP,Liberal,381,4.24
VIC,223,La Trobe,4273,Boronia East,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,0,0
VIC,223,La Trobe,4273,Boronia East,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),5,-0.74
VIC,223,La Trobe,4273,Boronia East,14786,BRIDGES,Darryl,8,,FFP,Family First,21,2.42
VIC,223,La Trobe,4273,Boronia East,999,Informal,Informal,999,,,Informal,37,-0.66
VIC,223,La Trobe,4274,Boronia North,15023,SMITH,Craig,1,,GRN,Australian Greens,188,1.28
VIC,223,La Trobe,4274,Boronia North,15131,HOLLAND,Tony,2,,DEM,Democrats,50,-6.06
VIC,223,La Trobe,4274,Boronia North,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,881,-2.72
VIC,223,La Trobe,4274,Boronia North,6850,DEAN,Frank,4,,IND,Independent,24,0.36
VIC,223,La Trobe,4274,Boronia North,14224,WOOD,Jason,5,#,LP,Liberal,1314,7.38
VIC,223,La Trobe,4274,Boronia North,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,8,0.32
VIC,223,La Trobe,4274,Boronia North,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),17,-0.32
VIC,223,La Trobe,4274,Boronia North,14786,BRIDGES,Darryl,8,,FFP,Family First,48,1.9
VIC,223,La Trobe,4274,Boronia North,999,Informal,Informal,999,,,Informal,123,-0.06
VIC,223,La Trobe,4873,Clematis,15023,SMITH,Craig,1,,GRN,Australian Greens,36,-1.67
VIC,223,La Trobe,4873,Clematis,15131,HOLLAND,Tony,2,,DEM,Democrats,5,-3.19
VIC,223,La Trobe,4873,Clematis,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,118,-5.52
VIC,223,La Trobe,4873,Clematis,6850,DEAN,Frank,4,,IND,Independent,5,0.45
VIC,223,La Trobe,4873,Clematis,14224,WOOD,Jason,5,#,LP,Liberal,218,10.1
VIC,223,La Trobe,4873,Clematis,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,1,0.26
VIC,223,La Trobe,4873,Clematis,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),2,0.51
VIC,223,La Trobe,4873,Clematis,14786,BRIDGES,Darryl,8,,FFP,Family First,4,1.03
VIC,223,La Trobe,4873,Clematis,999,Informal,Informal,999,,,Informal,14,-0.3
VIC,223,La Trobe,3959,Clyde (La Trobe),15023,SMITH,Craig,1,,GRN,Australian Greens,8,1.14
VIC,223,La Trobe,3959,Clyde (La Trobe),15131,HOLLAND,Tony,2,,DEM,Democrats,2,-3.51
VIC,223,La Trobe,3959,Clyde (La Trobe),14683,DAVIES,Susan,3,,ALP,Australian Labor Party,49,-0.58
VIC,223,La Trobe,3959,Clyde (La Trobe),6850,DEAN,Frank,4,,IND,Independent,2,0.9
VIC,223,La Trobe,3959,Clyde (La Trobe),14224,WOOD,Jason,5,#,LP,Liberal,158,6.63
VIC,223,La Trobe,3959,Clyde (La Trobe),14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,1,0.45
VIC,223,La Trobe,3959,Clyde (La Trobe),15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),0,0
VIC,223,La Trobe,3959,Clyde (La Trobe),14786,BRIDGES,Darryl,8,,FFP,Family First,3,1.35
VIC,223,La Trobe,3959,Clyde (La Trobe),999,Informal,Informal,999,,,Informal,9,-1.68
VIC,223,La Trobe,4874,Cockatoo,15023,SMITH,Craig,1,,GRN,Australian Greens,239,1.71
VIC,223,La Trobe,4874,Cockatoo,15131,HOLLAND,Tony,2,,DEM,Democrats,24,-8.71
VIC,223,La Trobe,4874,Cockatoo,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,744,2.25
VIC,223,La Trobe,4874,Cockatoo,6850,DEAN,Frank,4,,IND,Independent,18,0.22
VIC,223,La Trobe,4874,Cockatoo,14224,WOOD,Jason,5,#,LP,Liberal,792,4.17
VIC,223,La Trobe,4874,Cockatoo,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,2,0.11
VIC,223,La Trobe,4874,Cockatoo,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),6,-0.47
VIC,223,La Trobe,4874,Cockatoo,14786,BRIDGES,Darryl,8,,FFP,Family First,57,3.03
VIC,223,La Trobe,4874,Cockatoo,999,Informal,Informal,999,,,Informal,92,-0.24
VIC,223,La Trobe,4880,Emerald,15023,SMITH,Craig,1,,GRN,Australian Greens,375,0.36
VIC,223,La Trobe,4880,Emerald,15131,HOLLAND,Tony,2,,DEM,Democrats,37,-8.76
VIC,223,La Trobe,4880,Emerald,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,1132,4.03
VIC,223,La Trobe,4880,Emerald,6850,DEAN,Frank,4,,IND,Independent,41,0.78
VIC,223,La Trobe,4880,Emerald,14224,WOOD,Jason,5,#,LP,Liberal,1528,2.65
VIC,223,La Trobe,4880,Emerald,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,4,0.12
VIC,223,La Trobe,4880,Emerald,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),11,-0.64
VIC,223,La Trobe,4880,Emerald,14786,BRIDGES,Darryl,8,,FFP,Family First,105,3.25
VIC,223,La Trobe,4880,Emerald,999,Informal,Informal,999,,,Informal,141,-0.76
VIC,223,La Trobe,2950,Fairhills,15023,SMITH,Craig,1,,GRN,Australian Greens,146,2.72
VIC,223,La Trobe,2950,Fairhills,15131,HOLLAND,Tony,2,,DEM,Democrats,38,-5.85
VIC,223,La Trobe,2950,Fairhills,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,781,-4.38
VIC,223,La Trobe,2950,Fairhills,6850,DEAN,Frank,4,,IND,Independent,21,0.53
VIC,223,La Trobe,2950,Fairhills,14224,WOOD,Jason,5,#,LP,Liberal,926,5.96
VIC,223,La Trobe,2950,Fairhills,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,9,0.45
VIC,223,La Trobe,2950,Fairhills,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),8,-0.23
VIC,223,La Trobe,2950,Fairhills,14786,BRIDGES,Darryl,8,,FFP,Family First,57,2.87
VIC,223,La Trobe,2950,Fairhills,999,Informal,Informal,999,,,Informal,98,0.06
VIC,223,La Trobe,4282,Ferntree Gully,15023,SMITH,Craig,1,,GRN,Australian Greens,157,2.32
VIC,223,La Trobe,4282,Ferntree Gully,15131,HOLLAND,Tony,2,,DEM,Democrats,64,-3.73
VIC,223,La Trobe,4282,Ferntree Gully,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,646,-3.07
VIC,223,La Trobe,4282,Ferntree Gully,6850,DEAN,Frank,4,,IND,Independent,12,0.17
VIC,223,La Trobe,4282,Ferntree Gully,14224,WOOD,Jason,5,#,LP,Liberal,853,4.8
VIC,223,La Trobe,4282,Ferntree Gully,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,0,0
VIC,223,La Trobe,4282,Ferntree Gully,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),9,-0.12
VIC,223,La Trobe,4282,Ferntree Gully,14786,BRIDGES,Darryl,8,,FFP,Family First,40,2.25
VIC,223,La Trobe,4282,Ferntree Gully,999,Informal,Informal,999,,,Informal,74,-2.17
VIC,223,La Trobe,4283,Ferntree Gully North,15023,SMITH,Craig,1,,GRN,Australian Greens,166,2.48
VIC,223,La Trobe,4283,Ferntree Gully North,15131,HOLLAND,Tony,2,,DEM,Democrats,35,-6.72
VIC,223,La Trobe,4283,Ferntree Gully North,14683,DAVIES,Susan,3,,ALP,Australian Labor Party,568,0.99
VIC,223,La Trobe,4283,Ferntree Gully North,6850,DEAN,Frank,4,,IND,Independent,14,0.41
VIC,223,La Trobe,4283,Ferntree Gully North,14224,WOOD,Jason,5,#,LP,Liberal,766,4.72
VIC,223,La Trobe,4283,Ferntree Gully North,14509,BEILHARZ,Kurt,6,,CEC,Citizens Electoral Council,2,0.13
VIC,223,La Trobe,4283,Ferntree Gully North,15281,VOIGT,Wolf,7,,CDP,Christian Democratic Party (Fred Nile Group),10,-0.54
VIC,223,La Trobe,4283,Ferntree Gully North,14786,BRIDGES,Darryl,8,,FFP,Family First,35,2.19
VIC,223,La Trobe,4283,Ferntree Gully North,999,Informal,Informal,999,,,Informal,70,0.02
VIC,223,La Trobe,4284,Ferntree Gully Upper,15023,SMITH,Craig,1,,GRN,Australian Greens,218,1.45
