2019 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:47 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,219,Isaacs,4131,Aspendale,32668,CURRIE,Bronwyn,4,N,N,AJP,Animal Justice Party,58,-1.49
VIC,219,Isaacs,4131,Aspendale,32312,DREYFUS,Mark,5,Y,Y,ALP,Australian Labor Party,1046,12.35
VIC,219,Isaacs,4131,Aspendale,32337,SEALS,Tony,6,N,N,UAPP,United Australia Party,64,2.91
VIC,219,Isaacs,4131,Aspendale,999,Informal,Informal,999,N,N,,Informal,93,1.04
VIC,219,Isaacs,97601,Aspendale Central,32570,SAMIOTIS,Kim,1,N,N,GRN,The Greens (VIC),36,1.19
VIC,219,Isaacs,97601,Aspendale Central,33297,HEARN,Jeremy,2,N,N,LP,Liberal,97,-19.48
VIC,219,Isaacs,97601,Aspendale Central,33247,PUVIMANASINGHE,Ash,3,N,N,RUA,Rise Up Australia Party,2,0.56
VIC,219,Isaacs,97601,Aspendale Central,32668,CURRIE,Bronwyn,4,N,N,AJP,Animal Justice Party,15,0.27
VIC,219,Isaacs,97601,Aspendale Central,32312,DREYFUS,Mark,5,Y,Y,ALP,Australian Labor Party,201,15.24
VIC,219,Isaacs,97601,Aspendale Central,32337,SEALS,Tony,6,N,N,UAPP,United Australia Party,8,2.23
VIC,219,Isaacs,97601,Aspendale Central,999,Informal,Informal,999,N,N,,Informal,13,0.57
VIC,219,Isaacs,11888,Aspendale Gardens,32570,SAMIOTIS,Kim,1,N,N,GRN,The Greens (VIC),187,1.8
VIC,219,Isaacs,11888,Aspendale Gardens,33297,HEARN,Jeremy,2,N,N,LP,Liberal,652,-11.62
VIC,219,Isaacs,11888,Aspendale Gardens,33247,PUVIMANASINGHE,Ash,3,N,N,RUA,Rise Up Australia Party,27,1.42
VIC,219,Isaacs,11888,Aspendale Gardens,32668,CURRIE,Bronwyn,4,N,N,AJP,Animal Justice Party,59,-0.74
VIC,219,Isaacs,11888,Aspendale Gardens,32312,DREYFUS,Mark,5,Y,Y,ALP,Australian Labor Party,915,5.74
VIC,219,Isaacs,11888,Aspendale Gardens,32337,SEALS,Tony,6,N,N,UAPP,United Australia Party,65,3.41
VIC,219,Isaacs,11888,Aspendale Gardens,999,Informal,Informal,999,N,N,,Informal,100,2.1
